0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202
1.06E-11,0.998989284,1.99E-06,0.999939322,1.43E-06,5.32E-13,0.999825537,7.22E-21,0.999936461,2.82E-09,3.67E-08,0.99997592,9.91E-12,0.999999881,0.998359501,4.14E-05,0.999999642,1.04E-10,1,0.999998331,0.999996305,1.06E-11,8.76E-06,1,0.997295558,0.000234784,0.999689341,7.15E-06,0.999999523,0.999999762,0.999985456,5.73E-11,2.29E-15,3.28E-12,0.999999881,1.15E-07,0.999999881,2.91E-06,2.91E-12,4.15E-05,0.998739183,3.40E-15,0.999985814,1,0.989327073,3.86E-05,0.999977231,1,2.12E-09,6.96E-12,0.043340188,0.999261439,0.991517723,1,1.29E-20,1.44E-20,1.14E-05,6.02E-06,1,3.08E-09,1.31E-26,2.10E-06,0.99982965,0.001706764,0.999973297,3.08E-06,0.999992967,2.43E-06,0.999973655,6.19E-11,0.988883436,1.17E-20,0.997510076,0.999989867,3.93E-07,0.000533054,0.99995029,1,0.999977946,3.59E-15,7.95E-13,3.27E-08,0.999999046,7.33E-16,2.43E-05,7.63E-07,0.000873252,2.05E-09,3.07E-12,0.994913936,0.999997973,2.00E-14,0.993947148,0.998429358,2.07E-11,0.96318084,0.999937177,2.40E-08,7.44E-15,2.84E-06,1,0.000279561,1,1,0.999998212,0.999989152,0.999998569,1,1,1,0.999995947,0.999114335,0.998610616,0.00087797,0.999999881,1,0.999998093,1,0.999970436,0.999917626,1,1,1,0.999999046,0.999993324,1,0.999988914,1,0.004588163,0.999856114,1,2.16E-08,0.999999762,0.000326829,0.999907851,0.990375817,0.999911189,1,1,0.999999762,1,1,1,1,0.999998808,1.62E-14,1,0.001266331,7.16E-08,0.999995947,1,0.999998569,1,1,1,0.999992371,2.42E-05,0.999818623,0.999999642,0.99998188,4.75E-05,0.999711215,0.000114615,1,1,0.000932532,0.999999762,1,0.99620527,5.76E-06,1,0.999999881,1,0.999999881,1,0.999999404,1.44E-13,1,0.999690652,6.43E-20,1,0.99963212,1,0.999999762,1,4.99E-05,0.999999881,0.999479949,1,1,0.999975562,1,0.999993801,0.00013041,1,1,2.25E-08,0.996316671,1,0.999999523,0.999999881,1,0.999826372
1.74E-09,0.997599065,3.95E-05,0.002584294,4.79E-07,2.39E-05,0.998961687,1.41E-11,0.002795775,0.000128445,2.08E-05,0.002983429,1.51E-08,1,0.998514473,5.92E-08,1,1.89E-05,1,1,0.409738153,2.65E-09,0.00542532,1,4.65E-05,4.59E-06,0.99998343,2.83E-07,0.979799807,1,0.999999881,7.54E-06,1.36E-08,6.10E-10,0.059240431,0.001118908,2.58E-27,0.009037353,5.54E-09,0.00110554,0.997274458,1.02E-08,0.001883466,1,0.995676696,1.58E-05,0.983283281,1,0.000787552,4.95E-06,2.55E-14,0.012811406,3.31E-06,0.999811947,2.63E-12,6.29E-13,0.000352651,4.86E-08,0.999999642,0.000319372,1,3.82E-07,0.993758202,0.000379282,0.999106348,0.998643219,0.999873519,0.995895267,0.00212268,0.001961587,0.998408139,1.37E-11,7.72E-05,0.999999881,2.51E-06,3.83E-09,1,4.57E-07,1,2.46E-08,7.62E-06,6.95E-07,0.993627191,2.30E-09,0.000254196,6.02E-07,1.89E-07,1.36E-09,1.31E-05,1.58E-06,1,1.89E-09,9.25E-07,3.01E-06,8.75E-06,0.001525858,7.06E-05,1.31E-10,2.83E-09,5.75E-06,1,0.054902468,1,1,0.99983263,0.739938259,0.001521587,0.999999881,0.999689698,0.999963284,1,0.999994397,9.05E-05,0.999899149,0.999970317,3.65E-09,0.998222888,0.055141855,0.999304891,0.002314218,0.999402881,1,0.999703586,1,1,0.999999881,0.384631872,1,0.996412814,0.000804281,0.999907613,0.001424192,0.999996305,0.000113896,0.000519087,0.000527787,0.013238074,1,0.999992132,1,0.999990702,1,1,1,0.99999547,4.12E-13,1,1,3.93E-07,0.99956888,0.999571979,0.788232446,1,1,0.999905109,0.005675268,0.00030928,0.982067466,0.99996531,0.999829173,0.002082729,0.000988328,0.00025414,1,0.999218464,2.39E-06,0.999711573,1,9.67E-05,0.001067424,0.99981755,1,1,0.999381661,1,0.995337605,9.59E-13,0.999999881,1.18E-05,6.62E-13,0.999979019,1,1,0.999999881,1,7.60E-05,1,0.995030046,1,0.999685168,0.002144661,1,1,5.93E-09,1,0.999546707,2.08E-05,3.71E-05,1,1,0.013609167,1,1
0.62135601,0.964849412,0.971151412,0.069665998,1.49E-05,8.15E-06,0.99710077,0.000458477,0.051786933,0.000896932,6.08E-05,0.124108166,0.07334061,0.000562835,0.989489019,1,1.06E-05,0.000101878,0.994099736,0.000496124,0.000111927,0.002984171,0.001274674,0.135106638,0.000637445,0.992225647,0.009330455,0.044983726,0.000333382,0.000115208,0.022816075,0.999300003,0.716720045,0.990033567,0.99699378,0.029862661,1.72E-09,0.99920398,0.000387726,0.018165974,0.078784712,0.999275625,0.992834091,0.029690262,0.920444191,0.000895724,0.007866008,0.903079093,0.000172452,0.012887802,0.000101068,0.005885336,0.996852815,5.01E-05,0.039554048,0.985185385,0.938331008,9.31E-05,3.14E-07,0.006943138,0.998942196,0.995760024,9.75E-05,0.026384925,0.000110104,0.044633199,0.003997433,0.928048074,0.995366096,0.008152866,0.992036939,0.004929392,9.66E-05,8.11E-05,0.015959699,0.000451967,0.014807275,0.000134504,0.996492922,0.004596047,0.060696278,0.945297182,0.000123139,0.0001893,0.99994576,0.927755237,0.000769506,0.232749492,0.994066358,0.999828935,0.000724634,0.000923924,0.959670424,0.027429694,0.721355975,7.14E-08,0.879315376,0.008194647,0.001917148,0.959626555,1,0.002446412,0.000501829,1,0.873645365,0.005348824,0.046715286,0.008137584,0.998790443,0.025876865,0.048848927,0.074072808,0.000191926,0.0004093,0.049527436,2.57E-05,1.91E-05,0.964602292,0.000437061,0.879085898,0.000122815,1,5.13E-06,0.000161817,0.941162407,0.006308951,0.076708265,0.053316351,0.000847144,0.981948137,0.747770905,0.999903083,0.00236235,0.007495412,0.999937654,0.000370127,5.28E-05,1,0.056379139,0.037472926,0.006797982,0.77197361,1,0.771478057,0.999634385,0.000214788,1,1,0.009202742,1,0.970956981,0.992668211,0.005978091,1,1,0.996544421,0.969867289,0.000434982,0.010213228,0.055488978,0.987524867,0.980248153,0.215374947,0.966945052,0.034700636,0.079799764,0.988893449,0.033975322,0.031529732,1,0.004071963,0.234148607,0.734351456,0.218188256,0.009671577,0.963754952,0.997909844,0.999958515,0.0965259,0.002067186,0.935974002,0.000375976,0.999998808,0.062562861,0.00664587,4.97E-07,0.001477436,0.073356457,1,0.004098163,0.984793186,0.000783378,0.998876035,0.000316105,0.954231918,1.72E-05,0.010179613,0.96875912,0.995061219,0.000291142,1,1,0.570097983
0.999965668,0.999997497,5.29E-10,8.19E-10,0.999999881,7.81E-13,1,0.999999404,0.999110639,0.92236954,0.991239607,2.70E-10,0.001090724,0.999820173,0.922605395,0.999746859,0.000135926,1.59E-12,1,1.92E-10,1.06E-05,0.999997258,3.57E-11,0.000971697,7.28E-12,0.000154405,2.43E-13,0.999690413,0.989579737,0.000137338,5.02E-06,4.45E-11,0.653838396,0.999997497,0.999994397,0.999826252,1.48E-17,0.014607658,0.999089003,0.999774516,0.994716585,0.999986172,6.22E-08,0.826506853,0.999927402,0.999754608,0.999999404,6.85E-07,2.01E-06,0.999575675,1,6.70E-13,6.01E-09,1.10E-05,1,1,0.999999881,0.987687409,0.069563575,0.000933973,1,0.002472647,0.998379469,0.79414314,1.02E-06,0.061797861,0.000265012,3.81E-08,0.999934673,0.998768985,2.90E-07,1,1.26E-07,0.0001865,6.31E-12,0.003025367,1.92E-07,1,0.002950724,0.983109295,0.999123037,0.999988914,0.999964833,0.999775708,0.999647379,2.94E-10,5.60E-10,0.174315244,1,0.998521268,8.20E-12,0.999998212,0.999995232,0.001754644,1.16E-14,1.63E-09,0.99999845,0.000365455,0.99999845,0.999997258,1,0.999997973,0.999826014,1,0.999247432,6.75E-13,0.000136519,1.62E-13,0.999969959,2.89E-06,0.001432269,0.99026221,0.998378515,0.999972463,6.04E-05,1,0.97869432,0.99992764,0.998241186,2.99E-06,5.98E-05,1,2.18E-13,0.985540688,0.999999046,7.43E-13,0.000796187,0.983983994,0.009848912,0.99984014,0.999718368,0.999974728,0.999989748,3.23E-13,0.999586761,0.998993814,0.999999881,1,0.102045529,0.999999404,6.96E-13,0.99993217,1,0.99973017,0.999846697,0.999970913,0.999527931,1,0.941205204,0.999650955,9.05E-10,0.99999404,2.72E-12,1,0.995611131,1,0.99999845,0.002042421,5.33E-12,0.999734223,0.999999762,0.999998331,0.982717693,0.003520575,6.75E-05,0.999831438,0.99998951,0.999906301,0.022196684,1,3.86E-14,0.999637961,0.999887109,0.001521996,1.17E-12,0.999910712,0.00316906,0.999935865,6.11E-06,1,0.999809206,0.999781072,0.802429318,0.999334991,2.10E-12,0.045757383,0.999923229,0.000436836,1,3.58E-13,0.999997258,0.970097959,0.999988794,0.99896729,0.999989867,0.001036834,1.15E-11,0.991845548,2.30E-07,0.999994278,0.999590337,1,5.22E-08
0.062840201,0.207891911,0.804366171,0.992887795,0.013968445,0.818376124,0.062186982,0.492344499,0.998390198,0.362527937,0.870997488,0.901652634,0.997766972,0.986581087,0.113319032,0.946037889,0.204188868,0.658952713,0.988312781,0.441697985,0.850985229,0.310491771,0.469237745,0.048752319,0.736491024,0.995581806,0.026595756,0.952067316,0.420709848,0.995654941,0.999848723,0.15357995,0.023823028,0.069133073,0.944903731,0.993636727,0.018774059,0.997165382,0.443502426,0.940202296,0.017120475,0.045133907,0.215219721,0.107842855,0.990144372,0.102581188,0.978313982,0.962552011,0.143120438,0.98770988,0.016003087,0.166653231,0.509061396,0.866123497,0.200132594,0.068113975,0.078220509,0.065562509,0.86953485,0.005011999,0.999997139,0.710784912,0.706710279,0.077631615,0.039327547,0.999290943,0.251555711,0.690838397,0.96495682,0.025526388,0.770175993,0.063507684,0.892650366,0.981693327,0.268649697,0.999968052,0.999470651,0.017694794,0.955614984,0.02162154,0.005038271,0.051544167,0.119804315,0.073744342,0.938981593,0.57835263,0.029866941,0.835988402,0.025029017,0.977239013,0.921360314,0.08489693,0.737601042,0.21302259,0.249036759,0.086815767,0.203153268,0.030504534,0.15185219,0.281302869,0.59632349,0.996384978,0.406599015,0.087897927,0.078499459,0.047119245,0.829944193,0.173538059,0.231123194,0.005861141,0.885533273,0.003570115,0.254328102,0.553305984,0.896244764,0.019676372,0.593409896,0.040385734,0.216157824,0.828928113,0.869962931,0.103760026,0.918226898,0.521040142,0.009342632,0.280704558,0.61752665,0.002189104,0.637655079,0.018563097,0.105636083,0.97167927,0.99977845,0.014046612,0.987680674,0.375825316,0.145112097,0.252712131,0.005386184,0.842322588,0.001090502,0.763800085,0.185925484,0.030922802,0.997636795,0.105635978,0.996466756,0.908284903,0.004966942,0.980611503,0.849365056,0.964095891,0.021911858,0.013823827,0.722726703,0.993186355,0.997297108,0.163306072,0.050694197,0.979250312,0.953043759,0.421887308,0.027914505,0.997380555,0.996615112,0.988689363,0.828688622,0.997547686,0.092407763,0.104486696,0.013104148,0.007008655,0.019777337,0.920527339,0.019301826,0.388921708,0.109158553,0.918802679,0.334279239,0.222378686,0.080875851,0.243611246,0.999742091,0.999103367,0.198432222,0.863411367,0.023605246,0.260059804,0.921981514,0.03250147,0.93588233,0.096360415,0.947189867,0.999951363,0.071246147,0.045209635,0.079458334,0.052287418,0.808905363,0.808048904,0.932954192,0.698159754,0.72435981
0.999997497,0.000879508,1.26E-05,0.999811709,1.48E-06,1.23E-10,0.00075159,9.63E-05,0.995868564,5.65E-08,2.33E-07,0.999961376,0.999947786,0.999881268,0.000743799,3.89E-08,0.999962449,1.96E-06,0.999966264,0.012371189,0.999955654,0.999942303,0.990420818,0.999860406,1,3.27E-06,0.999792039,5.33E-08,1,0.999999881,0.000916432,3.16E-06,1.07E-05,5.08E-09,0.873065412,4.02E-12,1.60E-09,0.997787595,0.999959469,0.014784624,0.068008736,1.15E-05,0.99989903,1,0.002514539,3.20E-05,0.999999762,0.999919057,2.97E-09,9.55E-11,0.000652404,0.99927038,0.999990582,0.999329329,0.000562343,1.93E-05,0.004939412,3.60E-07,1,5.37E-09,9.56E-07,9.62E-09,0.999996185,0.999996305,0.0004446,3.37E-05,0.999999881,6.32E-05,0.991324306,1.55E-08,0.00583812,3.86E-05,0.281883597,0.000721856,9.92E-08,0.999769032,2.48E-06,0.999999523,0.034610465,1.05E-05,2.51E-10,0.000301714,0.999917388,6.95E-06,0.001642773,1.28E-07,9.96E-09,3.73E-08,2.64E-10,0.999992251,0.020957284,2.85E-06,0.999998808,0.999995112,6.67E-07,0.070178866,0.999994755,0.000202644,1.87E-06,1.13E-09,0.999700665,0.999937654,0.999989867,0.999982834,0.999225736,0.99998343,0.999993086,0.999964356,0.999656439,0.998161614,0.998949468,0.999569237,0.999999762,1.57E-05,1,0.988284111,0.999674678,1,1,0.999999642,0.98707819,1,0.99954468,0.999873638,0.999903798,0.999999404,0.999823391,1,0.991029739,0.99946934,0.99996829,2.78E-12,0.999975562,0.004373194,0.893852413,0.067833677,0.999979258,9.60E-06,0.999997377,0.999999523,0.999991655,1,0.999978781,1,0.99998796,0.999677777,0.999909282,3.25E-05,1.14E-06,0.999976754,0.939941227,0.999999523,0.999999881,5.80E-06,0.999185979,0.999639273,0.972807229,0.025955122,0.97347182,0.99994266,0.998624325,0.999999881,0.998759985,0.99986136,0.999749839,6.60E-07,0.999999881,0.999278009,0.194330692,2.68E-14,0.999859691,0.999999762,0.999381661,1,1,0.998884022,0.999649405,0.881464243,0.075888574,0.000858049,1,1,1,0.00285691,0.999993086,0.999966025,0.999537826,0.999986053,0.989919543,0.993385494,0.998954415,1,0.999998927,0.999124467,1,1,8.26E-08,0.06105062,1,0.999993086,0.989147902,0.999584138,6.62E-07
4.62E-05,0.999157667,9.98E-09,1.84E-06,0.010334929,1.71E-14,0.997058511,0.000840319,0.999995589,0.000186256,0.084365882,2.74E-07,0.000112986,0.999999881,0.843544185,4.03E-05,9.67E-06,3.90E-05,0.999999762,2.66E-05,0.998604119,0.012544377,2.81E-08,1,6.59E-07,0.129130214,0.999999642,6.24E-07,0.999998808,0.997866809,0.999596059,1.20E-08,4.49E-09,0.000114736,0.99999702,0.999997139,1,0.868168771,0.001426409,0.494463682,0.998343587,1.45E-07,0.000591961,0.999997258,0.995458841,7.46E-05,0.999996543,0.267287523,5.29E-10,0.008628517,2.68E-06,0.999004662,4.14E-05,0.99938035,0.000564968,0.035123874,0.33565861,0.045513593,0.999998212,1.55E-07,1,1.12E-08,0.999999523,0.005427952,0.185085192,0.9994753,0.999901652,0.000400587,0.999813735,5.20E-06,3.13E-05,0.010102105,6.58E-05,0.99994123,7.83E-14,0.000436334,0.999989986,0.999971986,0.998792231,9.38E-06,0.001228333,6.55E-06,0.999544203,0.000247419,0.961863399,4.34E-11,1.04E-12,1.51E-07,1.38E-05,0.991201043,7.23E-06,8.89E-05,0.936239421,0.005044093,2.38E-11,3.95E-13,0.999757111,8.04E-10,0.00041122,0.005501979,7.70E-16,0.173180372,1,2.35E-12,0.999926805,0.999997258,0.999989748,1,0.988860786,0.982952952,0.999994159,0.999999404,0.999995708,0.999836445,0.999980092,0.999999404,0.999994874,0.99999094,1,0.000754007,0.979455948,2.88E-13,2.82E-07,0.999996901,0.999958396,0.999997497,0.999992847,0.999999881,0.999993086,0.999995589,1,0.999977946,0.999999881,0.963588893,0.99999547,0.890174747,1,4.40E-13,0.999999404,0.99999702,0.999999762,0.999999881,3.58E-13,0.999997973,1,0.000781577,0.99931705,0.001389827,0.000676024,1,0.009354091,0.99999404,0.999997854,6.01E-16,0.999998808,0.999480665,0.838942707,0.999985933,0.999999762,0.999999762,0.998339534,0.021534933,0.998630047,0.999993324,0.999999881,0.877382338,0.999999881,0.999910593,0.022146355,8.09E-24,0.999989867,0.999988556,0.999999762,0.997455299,1,0.999993086,3.02E-09,0.999999881,0.999874353,0.00842357,0.999998331,1,1,0.999989033,0.999955177,0.950354159,1,0.994923174,0.221936554,0.999998927,0.999994993,0.999995589,0.999993205,0.002514018,0.999997258,4.15E-06,0.003373908,0.048141688,0.285539746,0.999998927,0.999999881,0.227075756,0.295149535
2.04E-09,0.999999881,4.59E-08,0.986206889,6.31E-10,1.78E-14,1,3.56E-16,0.987749159,1.63E-09,4.07E-09,0.999812901,1.43E-10,1,1,7.29E-07,1,1.89E-16,1,1,0.999999404,1.28E-11,0.999714911,1,0.048989672,7.54E-07,1,3.67E-06,1,1,0.999999881,1.85E-15,3.44E-32,3.32E-12,0.999966502,8.57E-14,1.68E-12,4.02E-08,2.88E-11,0.999867678,1,1.18E-32,0.998411655,1,0.008810347,5.22E-15,1,1,1.03E-09,2.13E-16,2.84E-13,0.999992013,2.03E-06,1,5.66E-16,1.69E-17,0.999769509,0.98969686,0.999973297,5.76E-10,0.000262262,6.72E-06,1,0.006443229,1,0.998114705,1,0.999594748,7.81E-05,2.66E-10,0.003476111,5.19E-17,0.000122025,0.999999881,5.00E-09,5.68E-11,1,1,1,1.14E-32,2.58E-15,2.67E-11,0.999998689,1.57E-33,0.996435761,2.58E-09,0.000250043,5.97E-12,3.54E-15,5.93E-08,1,8.58E-34,1.68E-06,3.10E-07,1.70E-16,0.011677959,0.999868393,3.99E-09,3.28E-34,7.64E-10,0.002776756,0.000247739,1,1,1,0.999984145,0.998545647,1,1,0.999998569,1,1,0.999664783,0.999852061,0.999999881,0.999998689,1,0.999988198,1,0.99886924,0.020083768,1,1,1,1,1,0.999993324,1,0.999999762,0.989443779,1,2.61E-14,0.999999404,0.999813855,0.999954939,0.000103368,0.999698877,1,1,1,1,1,0.999757349,1,0.99999845,2.16E-10,1,0.995578229,1.68E-08,0.999996662,0.127249107,0.999995351,0.999998689,1,0.999985576,0.000263648,1.29E-08,0.999999881,1,0.999970436,9.10E-10,1.92E-11,0.99976927,1,1,3.65E-08,1,0.999823511,9.87E-05,2.23E-17,0.999997497,1,1,0.999996305,1,0.999999881,7.00E-09,1,0.982387185,4.68E-15,0.999999881,1,1,1,1,1.10E-07,1,0.006450733,1,1,0.974495471,1,1,9.94E-12,1,0.998549283,1.17E-09,3.34E-06,1,0.999997139,0.999993801,1,1
0.999982357,0.999146104,0.865926385,2.62E-07,0.002776145,0.033322621,2.00E-06,0.999617934,0.982082605,0.999999881,0.932928145,0.000246245,0.999246716,0.999962807,0.883051336,0.999895215,0.999801338,0.925180733,0.98953408,1.77E-05,9.12E-05,0.987564147,6.75E-05,0.014413002,0.000287427,0.999999762,9.55E-07,1,0.994683921,0.000143519,0.999860406,0.694276571,0.599238396,0.961762726,0.000574773,0.02904447,1,0.999971271,0.999353826,1,0.999951124,0.96762532,0.000582683,0.812621117,0.999998808,0.938240349,0.999999642,1.85E-06,0.004185033,0.022380805,0.99965179,4.33E-07,0.000396002,0.898640037,0.479306638,0.950347483,0.998852134,0.9044559,0.026651511,0.000220426,0.999999762,0.019872878,0.99954021,0.999991536,0.00535566,0.999606192,0.890868008,0.003553406,0.998412132,0.999551952,0.00036791,0.076077409,0.000151992,0.899031341,4.84E-05,0.170799598,0.999913692,0.999350011,0.026351653,0.999192178,0.985342622,0.988031626,0.999361336,0.998728454,0.996064842,0.007899893,1.55E-05,0.999764502,5.97E-06,0.484315902,0.000304019,0.941842318,0.999988794,9.63E-08,0.017003335,0.001699636,0.999988556,0.000164019,0.978622139,0.803582251,1.43E-09,0.020252457,0.999577224,9.23E-09,0.994317591,6.47E-07,0.007176481,1.02E-06,0.978880584,0.01559117,0.026633957,0.985446572,0.999270022,0.99922657,0.01797965,0.998147607,0.992585719,0.017614255,0.999335468,6.46E-07,0.000274807,2.06E-09,0.01618108,0.09626998,0.039456796,1.14E-06,0.014450426,0.986066401,0.198815912,0.972546101,0.002278942,0.711136341,0.02220975,2.22E-07,0.496791273,0.99044317,0.656991184,6.61E-09,0.999996424,0.981833756,4.08E-07,0.549056828,5.26E-09,0.000965658,0.99972564,0.999435961,0.714283109,0.002116882,0.981388748,0.999967933,0.940961719,0.000215941,6.35E-07,2.44E-09,0.999956965,0.981313109,0.747531652,0.267570406,4.90E-07,0.959085286,0.998893082,0.998981655,0.999992609,0.999244571,0.999697804,0.990495086,0.999362051,0.942768157,0.743621886,4.30E-08,6.87E-07,0.999596417,0.001838201,0.014240528,1.70E-06,0.022678863,0.740872264,0.499646306,0.006534193,0.999999881,0.019659976,0.999349892,0.999998808,0.985975325,8.81E-07,0.026409993,0.996649921,0.020087795,0.001557865,8.38E-07,0.999018788,0.999999881,0.978013635,0.984939456,0.02546226,0.999848127,1.32E-06,0.019131882,0.964044154,0.999485135,0.999907613,0.00151883,0.019751804
1.08E-07,0.000408001,0.05335715,0.864008546,0.006736388,0.004565345,0.001233574,0.006041045,0.99990046,0.007365425,0.019342553,0.9220137,2.23E-07,0.334730327,0.000519862,9.59E-05,0.980427682,0.999865294,0.366992891,0.760002613,0.998990119,9.89E-08,0.249398425,0.016183296,0.759526193,0.266885906,0.953583479,0.000109135,0.035620976,0.990106821,0.908870876,0.999878645,0.999999881,0.998913884,0.999715745,0.999994874,0.989102483,0.088415049,1.05E-07,0.999799073,0.992555201,0.999999762,0.926941991,0.000660161,0.862092197,0.000148852,0.939876676,0.980009735,0.003941534,0.004820947,6.88E-06,0.046827074,0.057454146,0.993374765,0.009012508,0.015883785,0.999728858,0.000216213,0.035471465,0.004686873,0.999998093,0.000385567,0.959441245,0.724019527,0.003205518,0.997655272,0.999726832,0.998384595,0.99320507,0.004713633,0.938251138,0.014757621,0.050824616,0.903747022,0.00714983,0.000165796,0.025687732,0.002426286,0.939363301,0.999999881,0.002947418,0.020648476,0.019005422,0.999999881,0.999916196,0.008920434,1.76E-05,0.001243643,0.004746961,0.044440918,0.767746806,0.999999762,0.016928557,0.07612554,0.999910831,0.129694074,0.96975708,0.000140655,0.999999762,2.31E-06,0.942977488,0.526482701,0.967443526,0.998659134,0.999873161,0.998022437,0.999570787,0.941465259,0.990358055,0.973649859,0.978096783,0.965543807,0.998483479,0.999918342,0.999653101,0.993970513,0.99531424,0.014384985,0.999557912,0.999950171,0.238818482,0.004107294,0.995671272,0.997884572,0.992684722,0.009766586,0.998349309,0.001344553,0.998074293,0.999792635,0.813711047,0.999995351,0.999999642,0.999413252,0.996743023,0.00127521,0.999957561,0.001201958,0.998087168,0.978335977,0.98460269,0.003366011,0.997437,0.903163195,0.999999285,0.003866769,0.933263659,0.995746076,0.381027818,0.999487638,0.126171082,0.998172879,0.958259106,0.216265097,0.978798985,0.995211661,0.028923094,0.996771872,0.998255789,0.999426484,0.131704837,0.999423027,0.284515321,0.050787162,0.742002666,0.187381402,0.99969542,0.78748405,0.029791694,0.003002787,0.952974558,0.998177767,0.102621958,0.947698593,0.001111375,0.986230791,0.002853864,0.971457243,0.995916426,0.007570252,0.998436868,0.990281701,0.002072235,0.686048925,0.000266606,0.012873306,0.005299418,0.976994097,0.999886632,0.880618751,0.999955535,0.036733132,0.963953078,7.47E-05,0.054801989,0.000948135,0.002992408,0.015244025,0.000396183,0.986328781,0.99910897,0.991410613,0.036162738
0.991812825,0.999785125,0.008487125,0.010678146,0.025922494,0.999999404,0.997489333,0.00042101,0.0601363,0.003958997,0.108321294,0.004449731,0.989562809,0.999855518,0.999780834,0.98729372,0.996771634,0.00144427,0.999900341,0.999991298,0.962377667,0.99107188,0.049405992,0.999998212,0.0005356,0.860278308,0.834408164,0.986490846,0.009973716,0.083736241,0.913990676,0.001336785,3.33E-15,0.994663477,0.375303626,0.999997616,1.42E-05,0.004181152,0.983511865,0.020201636,0.895135343,4.35E-15,0.010011175,0.824761748,0.980385661,0.00118809,0.019265993,0.995424569,0.999575198,0.999999642,5.41E-06,0.014414194,0.008718112,0.852286875,0.00024062,0.000369076,0.144611061,0.999987483,0.988927603,0.999663115,0.01991492,0.995829046,0.012661153,0.000215619,0.999994993,0.999876976,0.005197762,0.999914169,0.001926506,0.010110321,0.981531143,0.00101042,0.127105132,0.937880456,0.040954396,4.46E-05,0.999994993,0.841895521,0.999997497,9.34E-16,0.999999166,0.012365958,0.995732725,2.29E-15,0.03461225,0.034361377,0.006242215,0.999850154,0.999997139,0.004879669,0.999992609,2.26E-15,0.006406389,0.014381822,0.00195222,0.006787768,0.002164996,0.055355653,2.01E-15,0.999278367,1.94E-06,0.000877684,0.999994993,7.66E-05,0.009445083,0.007165315,0.159857109,0.997293055,0.892651916,0.00137326,0.999967933,0.809226394,0.001714442,0.274566442,0.642525554,0.00595365,0.93242377,0.112848453,0.004649883,0.000957819,0.997674286,1.31E-05,0.808707178,0.979718924,0.99956876,0.969400823,0.870550871,0.999923944,0.434417456,0.019150674,0.998421073,0.999994636,0.000513107,0.016739225,0.005114703,0.001205373,0.042689845,0.915465117,0.990891993,0.015939552,0.990653157,0.9993729,5.45E-06,0.987689495,0.000723439,0.96139127,0.999966621,0.998864055,0.050798193,0.254241258,0.978872001,0.001560473,0.942153811,0.112820297,0.002503409,0.000777135,0.001084666,0.898928344,0.999827862,0.170309409,0.004756058,0.000113818,0.015071347,0.999995947,0.998553097,0.926105201,0.002586049,0.168258891,0.023447203,0.056940768,0.001585324,0.885668397,0.999992967,0.932473779,0.999938011,0.890621781,0.962409317,0.999297142,0.02033733,0.000120744,0.074529625,0.062709786,0.999936461,0.999991417,0.997569859,0.084102489,0.999996305,0.002348585,0.000846323,0.999231339,0.051772274,0.998401582,0.999890924,3.44E-05,0.999828696,0.881223142,0.999328971,0.029272884,0.825367928,0.046933491,0.112962127,0.994738162,0.999997377
